feature,importance
PREV_AMT_APPLICATION_MIN,0.00038489368
PREV_AMT_APPLICATION_MAX,0.0
PREV_AMT_APPLICATION_MEAN,0.0009812249
PREV_APP_CREDIT_PERC_MIN,0.004235818
PREV_APP_CREDIT_PERC_MAX,0.0
PREV_APP_CREDIT_PERC_MEAN,0.0004290332
PREV_APP_CREDIT_PERC_VAR,1.9626455e-05
PREV_AMT_DOWN_PAYMENT_MIN,0.0
PREV_AMT_DOWN_PAYMENT_MAX,0.0
PREV_AMT_DOWN_PAYMENT_MEAN,0.0014848337
PREV_AMT_GOODS_PRICE_MIN,0.00042768347
PREV_HOUR_APPR_PROCESS_START_MIN,0.0017105158
PREV_HOUR_APPR_PROCESS_START_MAX,0.0010149215
PREV_HOUR_APPR_PROCESS_START_MEAN,0.0028219298
PREV_RATE_DOWN_PAYMENT_MIN,0.0
PREV_RATE_DOWN_PAYMENT_MAX,0.00014939703
PREV_RATE_DOWN_PAYMENT_MEAN,0.0
PREV_DAYS_DECISION_MIN,0.0
PREV_DAYS_DECISION_MAX,2.335914e-05
PREV_DAYS_DECISION_MEAN,0.00026225531
PREV_CNT_PAYMENT_MEAN,0.0007393032
PREV_CNT_PAYMENT_SUM,0.0
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,0.00044054296
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,0.009441123
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,9.47878e-06
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,0.00012637135
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,0.004584412
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.00085580273
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,2.2213473e-05
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,0.0
PREV_CODE_REJECT_REASON_HC_MEAN,7.947086e-05
PREV_CODE_REJECT_REASON_LIMIT_MEAN,0.0
PREV_CODE_REJECT_REASON_SCO_MEAN,0.0009666882
PREV_CODE_REJECT_REASON_SCOFR_MEAN,0.0
PREV_NAME_TYPE_SUITE_Children_MEAN,0.020353146
PREV_NAME_TYPE_SUITE_Family_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_B_MEAN,0.0021635517
PREV_NAME_TYPE_SUITE_Spouse_ partner_MEAN,0.00015869914
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,6.7494584e-06
PREV_NAME_TYPE_SUITE_nan_MEAN,0.0019317807
PREV_NAME_CLIENT_TYPE_New_MEAN,0.00016125228
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0.0
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0.002843036
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,0.0054549677
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,0.01001553
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,0.0049163573
PREV_NAME_PORTFOLIO_XNA_MEAN,3.0989155e-05
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,0.0013678769
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.011720856
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,0.00039717666
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.0
PREV_CHANNEL_TYPE_Contact center_MEAN,0.0
PREV_CHANNEL_TYPE_Country-wide_MEAN,3.1592866e-05
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.00029436138
PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.00047315785
PREV_CHANNEL_TYPE_Stone_MEAN,0.018899765
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.025744647
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,2.0514262e-05
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,0.0010129655
PREV_NAME_YIELD_GROUP_high_MEAN,0.07043504
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0.00024416667
PREV_NAME_YIELD_GROUP_middle_MEAN,0.0011459584
PREV_PRODUCT_COMBINATION_Card Street_MEAN,0.0023859502
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ low_MEAN,0.0011794312
PREV_PRODUCT_COMBINATION_Cash Street_ middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,0.0
APPROVED_AMT_APPLICATION_MIN,0.0008251921
APPROVED_AMT_APPLICATION_MAX,1.9107585e-05
APPROVED_AMT_APPLICATION_MEAN,0.0
APPROVED_APP_CREDIT_PERC_VAR,6.042977e-05
APPROVED_DAYS_DECISION_MAX,0.0002169942
APPROVED_CNT_PAYMENT_MEAN,0.016402366
APPROVED_CNT_PAYMENT_SUM,0.0
REFUSED_AMT_ANNUITY_MIN,0.006032755
REFUSED_AMT_ANNUITY_MAX,0.0
REFUSED_AMT_APPLICATION_MIN,0.0018796687
REFUSED_AMT_APPLICATION_MAX,0.0
REFUSED_APP_CREDIT_PERC_MIN,7.037594e-05
REFUSED_APP_CREDIT_PERC_MAX,0.0035522343
REFUSED_APP_CREDIT_PERC_MEAN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MIN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0
REFUSED_DAYS_DECISION_MIN,0.0
REFUSED_DAYS_DECISION_MAX,0.00013285353
REFUSED_CNT_PAYMENT_MEAN,0.0017158675
REFUSED_CNT_PAYMENT_SUM,0.0013087671
POS_MONTHS_BALANCE_MAX,2.4671333e-05
POS_MONTHS_BALANCE_MEAN,1.07862425e-05
POS_MONTHS_BALANCE_SIZE,0.009929938
POS_SK_DPD_MAX,0.0
POS_SK_DPD_DEF_MAX,0.020568661
POS_NAME_CONTRACT_STATUS_Active_MEAN,0.00014308291
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0.00016636941
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0.0035504703
INSTAL_DPD_MAX,0.0011045402
INSTAL_DPD_MEAN,0.0
INSTAL_DPD_SUM,0.0
INSTAL_DBD_MAX,0.0034677598
INSTAL_DBD_MEAN,0.0002061922
INSTAL_DBD_SUM,7.2700874e-05
INSTAL_PAYMENT_PERC_MAX,0.0
INSTAL_PAYMENT_PERC_MEAN,0.0020643133
INSTAL_PAYMENT_PERC_VAR,0.0
INSTAL_PAYMENT_DIFF_MAX,0.0012480079
INSTAL_PAYMENT_DIFF_MEAN,0.00018524563
INSTAL_PAYMENT_DIFF_SUM,1.264761e-05
INSTAL_PAYMENT_DIFF_VAR,1.5024251e-05
INSTAL_AMT_INSTALMENT_MAX,0.0006565632
INSTAL_AMT_INSTALMENT_MEAN,0.0005441414
INSTAL_AMT_INSTALMENT_SUM,0.0016874647
INSTAL_AMT_PAYMENT_MIN,0.0007648878
INSTAL_DAYS_ENTRY_PAYMENT_MAX,0.006204963
INSTAL_DAYS_ENTRY_PAYMENT_SUM,0.0
CC_MONTHS_BALANCE_MIN,0.0
CC_MONTHS_BALANCE_MAX,0.0
CC_AMT_BALANCE_MIN,0.0
CC_AMT_BALANCE_MAX,0.0
CC_AMT_BALANCE_MEAN,0.0
CC_AMT_BALANCE_SUM,0.0
CC_AMT_BALANCE_VAR,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_MAX,0.0
CC_AMT_DRAWINGS_CURRENT_MEAN,0.03597738
CC_AMT_DRAWINGS_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_VAR,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0
CC_AMT_INST_MIN_REGULARITY_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_MAX,0.0034957763
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_VAR,0.0
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_VAR,0.0
